51102473	66	3250
51102481	66	3260
51102507	66	3250
51102556	62	3150
51102571	62	3170
51102598	72	3030
51102663	66	3260
51102671	62	3150
51105906	66	3250
51105930	66	3250
51106177	62	3150
51106219	62	3160
51106227	62	3150
51106250	62	3170
51106318	62	3170
51106326	62	3160
51106342	62	3150
51106367	62	3160
51108322	66	3260
51108405	66	3260
51108678	66	3270
51108777	62	3160
51108793	62	3160
51108819	62	3150
51108827	62	3120
51111111	106	3230
51112811	72	3030
51114411	66	3150
51114742	66	3260
51114759	62	3160
51114783	66	3260
51114817	66	3250
51114828	62	3170
51114833	66	3260
51114841	66	3250
51114866	66	3250
51114908	66	3240
51115038	66	3260
51115046	62	3150
51115079	66	3260
51115111	62	3160
51115129	62	3160
51115145	62	3150
51115146	62	3170
51115202	66	3270
51115236	62	3150
51115244	66	3250
51115269	66	3260
51115343	66	3250
51115350	66	3260
51115376	66	3250
51115400	66	3270
51115426	66	3250
51115459	66	3270
51115467	66	3270
51115475	66	3270
51115541	66	3270
51115582	66	3260
51115624	66	3260
51115665	66	3270
51115749	62	3150
51115772	66	3270
51115806	66	3270
51115814	66	3250
51115822	66	3250
51115871	66	3270
51115884	62	3160
51115889	66	3250
51115913	66	3270
51115939	66	3260
51116069	66	3260
51116101	66	3260
51116119	66	3250
51116150	66	3250
51116159	72	3030
51116200	62	3170
51116218	62	3140
51116234	62	3150
51116242	62	3160
51116267	62	3170
51116937	72	3020
51117878	66	3270
51118455	106	3230
51118485	66	3270
51121416	62	3160
51121481	62	3170
51121531	62	3160
51121564	62	3150
51121572	62	3150
51121580	62	3150
51121648	62	3150
51121689	62	3160
51121747	62	3160
51125557	66	3260
51125573	66	3270
51125581	66	3250
51125607	66	3260
51125615	66	3270
51125631	66	3260
51125649	66	3260
51125714	66	3250
51125722	66	3260
51125748	66	3250
51125789	66	3250
51125813	66	3260
51125821	66	3270
51125847	66	3250
51125854	66	3260
51125870	66	3260
51125888	66	3260
51125904	66	3250
51125912	66	3250
51125946	66	3270
51125953	66	3270
51125961	66	3250
51125979	62	3160
51126019	62	3150
51126035	62	3160
51126043	62	3160
51126050	62	3150
51126118	62	3140
51127066	62	3160
51127074	62	3150
51127140	62	3150
51127157	62	3170
51127173	62	3150
51127207	62	3100
51127223	62	3160
51127231	62	3150
51127637	66	3260
51127736	66	3250
51127983	66	3260
51128171	62	3150
51128320	66	3260
51128353	62	3170
51128668	66	3250
51128874	66	3250
51129104	62	3160
51129237	62	3150
51129344	66	3250
51129369	66	3250
51129542	66	3260
51129559	66	3270
51129567	66	3260
51129583	66	3250
51129617	62	3150
51129666	66	3250
51129708	66	3250
51129716	62	3150
51129724	62	3150
51131449	90	3250
51132207	66	3260
51132256	62	3150
51132314	66	3260
51132330	66	3260
51132355	66	3250
51132363	62	3150
51132421	66	3240
51132447	66	3260
51132454	66	3270
51132462	66	3270
51132470	66	3260
51132512	66	3260
51132538	66	3260
51132546	66	3250
51132553	62	3170
51132603	66	3270
51132611	62	3150
51132612	66	3270
51132686	66	3250
51132710	66	3270
51132736	66	3260
51132819	66	3250
51132843	66	3260
51132900	66	3260
51132967	62	3150
51132983	62	3160
51133007	62	3150
51133056	62	3160
51133072	62	3150
51133106	62	3150
51133114	62	3170
51133130	62	3150
51133148	62	3150
51133155	62	3150
51133205	62	3170
51133221	62	3150
51133247	62	3160
51133304	62	3150
51133379	66	3260
51135367	90	3250
51136794	86	3030
51137792	62	3170
51137990	62	3180
51138261	66	3260
51138279	66	3260
51138329	66	3250
51138352	66	3250
51138360	66	3250
51138386	66	3260
51139316	66	3222
51139384	66	3260
51139400	66	3250
51139434	66	3250
51139442	66	3260
51139459	66	3260
51139475	66	3250
51139483	66	3270
51139509	66	3250
51139517	66	3260
51139533	66	3260
51139565	72	3030
51139574	66	3270
51139582	66	3250
51139608	66	3260
51139616	66	3240
51139640	66	3260
51139665	66	3260
51139673	66	3260
51139707	66	3250
51141752	62	3160
51141802	62	3160
51141810	62	3150
51141828	62	3150
51141901	62	3170
51141950	62	3150
51141968	62	3170
51141984	62	3150
51142032	62	3170
51142057	62	3100
51142081	62	3150
51142131	62	3130
51142150	62	3160
51142156	62	3150
51142230	62	3140
51142248	62	3160
51142339	62	3160
51142354	62	3150
51142388	62	3150
51142404	62	3170
51142412	62	3170
51142446	62	3160
51142511	62	3150
51142552	62	3150
51142636	62	3150
51142644	62	3150
51142651	62	3150
51142677	62	3150
51142719	62	3170
51142735	66	3260
51142768	66	3240
51142826	66	3260
51142834	66	3260
51143030	66	3250
51144426	62	3150
51145415	66	3270
51145449	66	3260
51145464	66	3260
51145506	66	3260
51145514	66	3270
51145555	66	3260
51146488	62	3160
51146546	62	3150
51146587	62	3140
51146611	62	3150
51146629	62	3160
51146637	62	3150
51146678	62	3150
51146702	62	3150
51146728	62	3170
51146819	62	3170
51146843	62	3170
51146870	62	3170
51146934	62	3160
51146983	62	3150
51147015	62	3170
51147056	62	3150
51147064	62	3140
51147072	62	3140
51147106	62	3160
51147114	62	3160
51147122	62	3150
51147130	62	3215
51147189	62	3160
51147221	62	3150
51147247	62	3150
51147270	62	3150
51147361	62	3150
51147379	62	3150
51147445	62	3170
51147460	62	3150
51147502	62	3170
51147528	62	3120
51147544	62	3150
51147551	62	3150
51149854	62	3160
51150175	62	3150
51150225	62	3170
51150233	62	3150
51150266	62	3150
51150324	62	3150
51150332	62	3160
51150415	62	3170
51150423	62	3150
51150449	62	3150
51150548	62	3150
51151736	62	3170
51151801	62	3160
51151819	62	3150
51151827	62	3170
51151835	62	3150
51151843	62	3160
51151884	62	3150
51151900	62	3150
51151934	62	3170
51151959	62	3160
51151975	62	3150
51152007	62	3150
51152015	62	3150
51152049	62	3170
51152072	62	3150
51152122	66	3270
51152148	62	3150
51152163	62	3160
51152189	62	3150
51152205	62	3160
51152213	62	3150
51152221	62	3150
51152247	62	3160
51152262	62	3150
51152304	62	3160
51152320	62	3150
51152338	62	3150
51152346	62	3150
51152353	62	3150
51152388	62	3150
51152411	62	3150
51152429	62	3150
51152445	62	3160
51152713	62	3150
51153294	72	3030
51153591	72	3030
51153690	72	3030
51153997	72	3020
51154193	72	3030
51154698	72	3030
51155091	72	3030
51155596	72	3030
51156602	66	3260
51156701	66	3260
51156784	66	3250
51156826	66	3260
51157006	66	3270
51157105	66	3260
51157154	66	3260
51157204	66	3250
51157220	66	3260
51157238	66	3250
51157253	66	3260
51157352	66	3250
51157360	66	3260
51157428	66	3260
51157527	66	3260
51157584	66	3250
51157618	66	3270
51159051	66	3270
51160711	62	3160
51161123	62	3150
51161131	62	3150
51161180	62	3090
51161206	62	3160
51161271	62	3160
51161305	66	3260
51161321	62	3150
51161644	62	3170
51162071	62	3160
51162089	62	3150
51162238	62	3170
51162279	62	3170
51162303	62	3170
51162329	62	3150
51162352	62	3150
51162426	62	3140
51162428	62	3150
51162436	62	3170
51162444	62	3170
51164325	66	3270
51166726	62	3150
51166742	62	3150
51166767	62	3160
51166775	62	3140
51166841	62	3150
51166858	62	3150
51166908	62	3160
51166940	62	3160
51166965	62	3150
51166973	62	3150
51168201	53	3110
51169209	66	3250
51169548	62	3170
51174175	66	3250
51174217	66	3250
51174225	66	3260
51174274	62	3130
51174282	62	3170
51174332	66	3260
51174357	66	3250
51174373	62	3150
51174381	62	3150
51174415	66	3240
51174449	62	3150
51174472	62	3170
51174480	66	3270
51174506	66	3260
51174860	66	3250
51174878	66	3260
51174928	66	3270
51174936	66	3250
51174944	66	3260
51174951	66	3290
51174969	66	3240
51175428	66	3270
51175651	66	3260
51175669	66	3250
51175677	66	3250
51175685	66	3250
51175701	66	3260
51175719	66	3250
51175727	66	3270
51175784	66	3260
51175826	66	3250
51175883	53	3150
51175917	66	3240
51175925	66	3250
51175941	66	3250
51175966	66	3250
51176048	66	3260
51176113	66	3270
51176147	66	3260
51176170	66	3250
51176188	66	3270
51176246	66	3270
51176253	66	3250
51176261	66	3260
51176303	66	3250
51176345	66	3260
51176386	66	3250
51176402	66	3250
51176428	66	3250
51176436	66	3270
51176451	66	3270
51176469	66	3250
51176485	66	3250
51176501	66	3260
51176527	66	3260
51177491	72	3030
51177892	66	3270
51177897	72	3020
51178192	72	3030
51178390	72	3030
51178697	72	3030
51178952	66	3260
51178978	66	3250
51178986	66	3260
51179018	66	3250
51179059	66	3260
51179067	66	3250
51179075	66	3260
51179083	66	3270
51179091	72	3030
51179117	66	3250
51179166	66	3250
51179174	66	3260
51179190	72	3030
51179208	66	3270
51179232	66	3260
51179257	66	3270
51179273	66	3270
51179307	62	3160
51179315	62	3150
51179323	62	3150
51179331	62	3170
51179349	62	3150
51179356	62	3160
51179414	62	3150
51179430	66	3260
51179455	66	3260
51179471	66	3250
51179521	66	3250
51179547	66	3260
51179588	66	3260
51179653	66	3250
51179661	66	3250
51179687	66	3270
51179737	66	3260
51179778	66	3260
51179786	66	3260
51179836	66	3260
51179851	66	3260
51179869	66	3250
51179885	62	3150
51179935	66	3260
51180008	66	3260
51180016	66	3250
51180024	66	3250
51180057	66	3260
51180065	66	3250
51180123	66	3260
51180180	66	3250
51180206	66	3250
51180222	66	3260
51180248	62	3150
51180271	62	3100
51180289	62	3150
51180313	62	3150
51180321	62	3150
51180362	66	3260
51180388	66	3250
51180404	66	3260
51180420	66	3250
51180453	66	3270
51180479	66	3260
51180487	66	3260
51180503	66	3270
51180511	66	3270
51180537	66	3260
51180545	62	3150
51180552	62	3150
51180586	66	3250
51180602	66	3260
51180610	66	3250
51180628	66	3270
51180651	66	3270
51180768	62	3150
51180800	62	3170
51180818	62	3150
51180917	66	3270
51180925	66	3250
51180933	66	3250
51180941	62	3170
51180958	62	3160
51180974	62	3150
51180982	62	3160
51181006	62	3150
51181030	62	3160
51181048	66	3250
51181055	66	3270
51181056	66	3270
51181071	66	3270
51181113	66	3260
51181139	62	3150
51181147	62	3160
51181162	62	3150
51181246	66	3260
51181253	66	3260
51181261	66	3260
51181273	72	3030
51181279	66	3270
51181303	66	3260
51181329	62	3160
51181345	66	3260
51181352	66	3260
51181402	66	3250
51181410	66	3260
51181428	66	3260
51181444	66	3260
51181451	66	3250
51181485	66	3250
51181535	62	3160
51181576	62	3150
51181626	66	3240
51181634	66	3250
51182889	66	3270
51184356	66	3270
51185726	66	3270
51187250	66	3250
51188886	62	3150
51189520	90	3250
51190701	66	3270
51190817	66	3250
51191583	62	3170
51193753	66	3260
51193779	66	3240
51193977	53	3130
51195139	62	3170
51195535	66	3250
51196483	90	3240
51196616	90	3230
51197200	66	3250
51204493	62	3150
51204691	62	3160
51206316	62	3150
51208536	62	3160
51211068	72	3040
51211308	62	3160
51213262	66	3250
51213346	66	3270
51213445	66	3250
51213551	66	3250
51216679	66	3260
51216901	106	3240
51221703	66	3260
51222743	66	3260
51223378	66	3260
51224608	66	3270
51225381	106	3240
51225985	66	3260
51226009	66	3270
51226348	106	3240
51226363	106	3240
51226751	62	3150
51227460	66	3270
51227502	66	3240
51227510	66	3270
51227528	66	3250
51227536	66	3270
51227569	66	3260
51227577	66	3260
51227601	66	3260
51227619	66	3250
51227635	66	3250
51227643	66	3250
51227650	66	3250
51227700	66	3270
51227759	66	3230
51227783	66	3260
51227817	66	3250
51227841	66	3220
51227866	66	3250
51227874	66	3250
51227908	66	3250
51227916	66	3270
51227932	66	3260
51227940	66	3250
51227957	66	3250
51227973	66	3250
51228013	66	3250
51228021	62	3260
51228022	66	3270
51228039	66	3250
51228062	66	3260
51228075	66	3260
51228104	66	3270
51228112	66	3270
51228120	66	3270
51228138	66	3250
51228146	66	3250
51228161	66	3250
51228187	66	3260
51228211	66	3260
51228229	66	3260
51228252	66	3250
51228260	66	3260
51228286	66	3250
51228302	66	3270
51228328	66	3260
51228344	66	3250
51228369	66	3250
51228377	66	3260
51228385	66	3260
51228401	66	3250
51228427	66	3250
51228443	66	3260
51228468	66	3260
51228476	66	3270
51228500	66	3260
51228518	66	3250
51228559	66	3250
51228567	66	3270
51228583	66	3260
51228609	66	3250
51228633	66	3250
51228658	66	3250
51228716	66	3270
51228773	66	3250
51228781	66	3250
51228807	66	3250
51228815	66	3250
51228823	66	3250
51228831	66	3240
51228852	66	3270
51228856	66	3250
51228922	66	3240
51228930	66	3260
51228963	66	3250
51228989	66	3260
51229003	66	3250
51229011	66	3250
51229037	66	3270
51229045	66	3250
51229060	66	3250
51229086	66	3250
51229110	66	3270
51229128	66	3260
51229136	66	3260
51229144	66	3270
51229169	66	3270
51229177	66	3250
51229235	66	3260
51229268	66	3250
51229276	66	3260
51229284	66	3250
51229300	66	3260
51229318	66	3250
51229326	66	3250
51229334	66	3260
51229342	66	3250
51229359	66	3250
51229417	66	3250
51229433	66	3240
51229466	66	3260
51229516	66	3260
51229532	66	3250
51229540	66	3260
51229565	66	3260
51229573	66	3250
51229615	66	3260
51229631	66	3250
51229656	66	3260
51229664	66	3270
51229672	66	3260
51229730	66	3250
51229771	66	3250
51229789	66	3260
51229805	66	3260
51229813	66	3260
51229821	66	3250
51229839	66	3250
51229862	66	3250
51229870	66	3270
51229904	66	3250
51229938	66	3250
51229946	66	3250
51229953	66	3260
51229987	66	3260
51230027	66	3250
51230035	66	3250
51230050	66	3250
51230084	66	3260
51230100	66	3250
51230126	66	3250
51230134	66	3250
51230175	66	3260
51230183	66	3270
51230209	66	3250
51231751	62	3150
51232551	62	3150
51234334	66	3240
51234567	53	3300
51234722	62	3150
51234730	62	3140
51234748	62	3160
51234755	62	3150
51234771	62	3150
51234805	62	3160
51234813	62	3150
51234888	62	3150
51234961	62	3160
51234987	62	3160
51235018	62	3170
51235026	62	3150
51235042	62	3150
51235083	62	3170
51235125	62	3160
51235133	62	3160
51235158	62	3150
51235208	62	3140
51235216	62	3160
51235224	62	3160
51235232	62	3150
51235265	62	3160
51235315	62	3160
51235349	62	3160
51235356	62	3150
51235372	62	3160
51235380	62	3170
51235471	62	3150
51235512	62	3170
51235513	90	3250
51235521	62	3140
51235539	62	3140
51235547	62	3150
51235554	62	3160
51235588	62	3160
51235604	62	3150
51235620	62	3150
51235638	62	3160
51235639	62	3140
51235646	62	3150
51235653	62	3150
51235661	62	3150
51235679	62	3150
51235687	62	3150
51235752	62	3140
51235810	62	3160
51235828	62	3150
51235844	62	3150
51235869	62	3160
51235943	62	3160
51235976	62	3150
51236016	62	3170
51236032	62	3140
51236040	62	3160
51236057	62	3170
51236073	62	3160
51236115	62	3150
51236156	62	3150
51236164	62	3160
51236230	62	3150
51236305	62	3150
51236321	62	3150
51236353	62	3150
51236354	62	3270
51236976	62	3170
51238194	72	3030
51238392	72	3030
51238491	72	3020
51238699	72	3030
51238996	72	3030
51239390	72	3030
51239499	72	3030
51239697	72	3030
51239796	72	3030
51239895	72	3020
51239994	72	3030
51240372	66	3250
51240380	53	3150
51241040	66	3270
51241115	66	3250
51241867	66	3260
51242709	62	3140
51244572	66	3270
51244606	62	3150
51245181	62	3160
51245868	66	3260
51247351	66	3250
51248870	66	3250
51249266	66	3250
51249514	62	3170
51249845	66	3260
51258253	90	3240
51259406	62	3115
51260230	66	3250
51260248	66	3240
51260271	66	3250
51260289	66	3250
51260305	66	3250
51260313	66	3250
51260321	66	3260
51260339	66	3250
51260347	66	3250
51260354	66	3270
51265130	62	3150
51268241	66	3250
51268688	66	3260
51268944	66	3260
51269082	66	3260
51269256	66	3250
51269355	66	3270
51269413	66	3270
51269645	66	3250
51273688	66	3240
51273985	66	3260
51274017	66	3270
51274439	66	3260
51274454	66	3260
51279966	66	3250
51279982	66	3260
51280048	66	3270
51280089	66	3250
51281806	66	3270
51282952	62	3150
51285397	90	3250
51289007	66	3260
51289254	62	3150
51300972	72	3030
51304632	62	3150
51309130	62	3170
51317513	62	3170
51325413	72	3030
51325439	72	3020
51325447	72	3020
51325454	72	3020
51325504	72	3030
51325520	72	3030
51325538	72	3020
51325561	72	3030
51325579	72	3020
51328755	62	3160
51335224	62	3160
51335295	62	3170
51335439	72	3030
51339943	62	3170
51340982	25	3020
51342616	72	3030
51342632	72	3040
51342665	72	3040
51342673	72	3030
51342731	72	3030
51342756	72	3030
51342772	72	3020
51342806	72	3030
51342814	72	3020
51342830	72	3030
51342848	72	3040
51342905	72	3030
51342939	72	3020
51342947	72	3030
51342962	72	3030
51342970	72	3030
51342988	72	3030
51343002	72	3030
51343028	72	3040
51343036	72	3030
51343051	72	3020
51343069	72	3040
51343077	72	3030
51343101	66	3260
51343127	66	3260
51343143	66	3250
51343150	66	3260
51343176	66	3260
51343184	66	3260
51343473	72	3020
51343481	72	3030
51343507	72	3020
51343515	72	3030
51343523	72	3030
51343929	72	3030
51343937	72	3020
51343952	72	3030
51343960	72	3040
51343978	72	3030
51344000	72	3030
51344026	72	3040
51344042	72	3030
51344083	72	3020
51344109	72	3030
51344125	72	3030
51344158	72	3040
51344166	72	3030
51344208	72	3030
51344240	72	3030
51344256	72	3030
51344257	72	3030
51344265	72	3030
51344307	72	3030
51344315	72	3030
51344356	72	3030
51344364	72	3030
51344380	72	3020
51344422	72	3030
51344448	72	3030
51344463	79	3020
51344554	72	3050
51344612	72	3030
51344638	72	3030
51344653	72	3030
51344679	72	3030
51344687	72	3030
51344703	79	3030
51344711	79	3030
51344737	79	3030
51344745	79	3030
51344786	72	3020
51344802	72	3030
51344828	72	3040
51344851	72	3030
51344869	72	3030
51344927	72	3030
51344943	72	3030
51344950	72	3030
51344968	72	3020
51345049	72	3020
51345114	72	3030
51345130	72	3030
51353993	62	3150
51354397	72	3030
51356533	72	3030
51356541	72	3030
51356566	72	3030
51356574	72	3030
51356582	72	3030
51356608	72	3030
51356616	72	3020
51356624	72	3030
51356632	72	3030
51356640	72	3030
51356657	72	3030
51356673	72	3030
51356681	72	3030
51356707	72	3020
51356723	72	3020
51356731	72	3030
51356764	72	3030
51360923	72	3030
51360956	72	3030
51360964	72	3020
51360972	72	3030
51364464	72	3030
51365591	62	3160
51365898	62	3170
51366052	72	3030
51366078	72	3020
51366086	72	3030
51366136	72	3040
51366144	72	3030
51366201	72	3020
51366227	72	3030
51366276	72	3030
51366375	72	3020
51366383	72	3030
51366417	72	3030
51366458	72	3030
51366474	72	3030
51366482	72	3030
51366508	72	3030
51366540	72	3030
51366557	72	3030
51366565	72	3030
51366573	72	3030
51366578	72	3030
51366581	72	3020
51366607	72	3030
51366649	72	3030
51366797	62	3090
51366896	62	3140
51367039	72	3030
51367191	62	3150
51367351	62	3170
51367381	72	3030
51367415	72	3030
51367423	72	3030
51367431	72	3030
51367449	72	3030
51367464	72	3030
51367506	72	3030
51367522	72	3020
51367548	72	3030
51367605	72	3030
51367639	72	3030
51367647	72	3020
51367654	72	3030
51367662	72	3030
51367696	62	3170
51367712	72	3040
51367746	72	3030
51367761	72	3030
51367779	72	3030
51367787	72	3030
51367803	72	3020
51367837	72	3030
51369072	72	3030
51369080	72	3030
51369098	72	3020
51369106	72	3030
51369122	72	3020
51369130	72	3030
51369163	72	3050
51369189	72	3030
51369197	72	3030
51369205	72	3030
51369239	72	3030
51369247	72	3030
51369262	72	3040
51369270	72	3030
51369312	72	3030
51369361	72	3020
51369379	72	3040
51369395	72	3040
51369403	72	3030
51369429	72	3040
51369452	72	3030
51369460	72	3030
51369478	72	3020
51369502	72	3030
51369528	72	3030
51369536	72	3030
51369585	72	3030
51369601	72	3030
51369999	72	3020
51370096	72	3060
51370393	72	3030
51370690	72	3030
51370898	72	3030
51370997	72	3030
51371094	72	3030
51371391	72	3030
51371599	72	3030
51371698	72	3030
51371797	72	3030
51372092	72	3030
51372100	72	3030
51372159	72	3030
51372175	72	3030
51372183	72	3030
51372209	72	3030
51372225	72	3030
51372241	72	3030
51372290	72	3030
51372324	72	3030
51372357	72	3020
51372373	72	3030
51372423	72	3020
51372456	72	3040
51372464	72	3030
51372472	72	3030
51372506	72	3020
51372522	72	3030
51372548	72	3030
51372597	72	3030
51372704	72	3030
51372712	72	3030
51373597	72	3030
51374148	72	3030
51374171	72	3030
51374205	72	3030
51374213	72	3030
51374239	72	3030
51374247	72	3020
51374254	72	3030
51374270	72	3020
51374288	72	3030
51374338	72	3030
51374346	72	3030
51375269	72	3020
51375277	72	3030
51375301	72	3020
51375319	72	3030
51375343	72	3030
51375350	72	3030
51375376	72	3020
51375400	72	3030
51375418	72	3030
51375459	72	3030
51375467	72	3020
51375509	72	3030
51375517	72	3030
51375533	72	3030
51375970	62	3150
51377794	72	3030
51378453	72	3020
51378461	72	3030
51378560	72	3030
51378610	72	3020
51378719	72	3030
51378727	72	3030
51378750	72	3010
51378768	72	3030
51378776	72	3030
51378784	72	3020
51378792	72	3030
51378826	72	3030
51378834	72	3040
51378859	72	3030
51379097	72	3020
51379493	72	3030
51380194	72	3030
51380392	72	3020
51380590	72	3030
51381499	72	3040
51381622	62	3150
51382497	72	3040
51382596	72	3030
51382752	66	3250
51382968	66	3260
51393502	79	3020
51393510	72	3030
51394088	66	3260
51394203	66	3250
51394443	66	3250
51394583	66	3270
51394617	79	3020
51395036	66	3250
51395184	66	3270
51395689	62	3170
51397404	62	3150
51399921	66	3250
51400042	66	3250
51401628	66	3250
51401800	66	3270
51402014	66	3270
51402345	79	3040
51406213	62	3150
51409654	62	3150
51410710	72	3030
51411312	66	3250
51411320	66	3270
51411338	66	3260
51411353	66	3250
51411411	66	3270
51411445	66	3250
51411452	66	3270
51411460	66	3260
51411502	66	3250
51411528	66	3270
51411551	66	3250
51411601	66	3250
51411635	66	3260
51411643	66	3270
51411668	66	3250
51411767	66	3270
51411817	66	3250
51411833	66	3250
51411866	66	3250
51411916	66	3270
51411940	66	3270
51412005	66	3240
51412013	66	3270
51412021	66	3250
51412062	66	3270
51412120	66	3250
51412138	66	3250
51412146	66	3270
51412153	66	3260
51412179	66	3270
51412203	66	3270
51412237	66	3260
51412245	66	3250
51412278	66	3260
51412302	66	3250
51412344	66	3270
51412351	66	3260
51412435	66	3250
51412468	66	3260
51412567	66	3260
51412633	66	3260
51412658	66	3260
51412708	66	3260
51412716	66	3270
51412799	72	3020
51412807	66	3260
51412898	72	3030
51412963	66	3260
51412971	66	3260
51412989	66	3270
51412997	72	3030
51413045	66	3260
51413060	66	3270
51413086	66	3250
51413102	66	3250
51413110	66	3260
51413144	66	3270
51413177	66	3250
51413201	66	3250
51413219	66	3260
51413243	66	3260
51413268	66	3250
51413284	66	3270
51413334	66	3270
51413342	66	3250
51413359	66	3260
51413383	66	3250
51413391	72	3030
51413425	72	3030
51413458	72	3040
51413466	72	3030
51413508	72	3030
51413516	72	3040
51413698	72	3030
51413888	72	3030
51413896	72	3020
51413898	72	3030
51414290	72	3030
51414399	72	3030
51415099	72	3040
51415594	72	3030
51415990	72	3040
51416295	72	3030
51416592	72	3030
51417194	72	3040
51417293	72	3030
51417392	72	3030
51417491	72	3030
51417590	72	3020
51419083	66	3250
51419745	66	3260
51420032	66	3260
51420198	72	3030
51424067	62	3140
51425056	62	3170
51425098	62	3140
51425122	62	3150
51425155	62	3150
51425692	62	3140
51425908	62	3150
51426096	62	3160
51428898	72	3030
51430476	72	3030
51431203	72	3030
51432060	72	3030
51434298	62	3150
51434694	62	3140
51435295	62	3170
51435360	62	3160
51435873	62	3170
51435907	62	3130
51436020	62	3170
51436095	62	3170
51436194	62	3160
51436533	62	3150
51436897	62	3170
51437093	62	3150
51437796	62	3150
51437994	62	3160
51438091	62	3150
51439693	62	3150
51439990	62	3150
51440691	62	3170
51440899	62	3170
51440998	62	3160
51441095	62	3160
51441142	72	3030
51441293	62	3160
51441392	62	3150
51441491	62	3150
51441590	62	3150
51441897	62	3170
51441996	62	3170
51442390	62	3150
51442895	62	3150
51443091	62	3160
51443893	62	3150
51443992	62	3150
51444198	62	3160
51444297	62	3150
51444792	62	3150
51444891	62	3170
51444990	62	3100
51445492	62	3150
51445898	62	3150
51446391	62	3150
51446698	62	3150
51447191	62	3150
51447290	62	3170
51447498	62	3150
51447795	62	3150
51448199	62	3150
51448290	62	3170
51448397	62	3150
51449618	66	3260
51449775	62	3160
51449825	62	3170
51450336	72	3030
51450435	72	3040
51450450	72	3030
51450476	72	3030
51450500	72	3030
51450534	72	3030
51450542	72	3030
51450567	72	3030
51450609	72	3040
51453504	62	3170
51454015	62	3150
51455673	62	3140
51455806	62	3170
51456135	79	3030
51456143	79	3030
51456168	79	3030
51456200	79	3020
51456201	90	3250
51456226	79	3020
51456242	79	3040
51456306	79	3030
51456309	79	3020
51456424	66	3260
51456432	66	3260
51456507	66	3270
51456515	66	3260
51456549	66	3270
51456556	66	3250
51456564	66	3250
51456580	66	3260
51456614	66	3260
51456630	66	3260
51456655	66	3260
51456689	66	3260
51456739	66	3250
51456820	66	3250
51456838	66	3260
51456846	66	3250
51456853	66	3260
51456861	66	3260
51456879	66	3260
51456937	66	3260
51456945	66	3230
51456978	66	3260
51456982	66	3270
51457026	66	3270
51457042	66	3260
51457059	66	3260
51457067	66	3260
51457075	66	3270
51457141	66	3250
51457174	66	3260
51457182	66	3260
51457240	66	3250
51457257	66	3260
51457273	66	3250
51457281	66	3260
51457307	66	3260
51457323	66	3240
51457372	66	3260
51457406	66	3260
51457430	66	3260
51457471	66	3270
51457489	66	3270
51457547	66	3250
51457588	66	3260
51457620	66	3260
51457703	66	3270
51457752	66	3250
51457836	66	3250
51457844	66	3260
51457877	66	3250
51457935	66	3270
51457943	66	3250
51457950	66	3250
51457960	66	3260
51458016	66	3250
51458131	66	3260
51458149	66	3250
51458156	66	3240
51458172	66	3260
51458230	66	3260
51458248	66	3240
51458289	66	3270
51458321	66	3270
51458354	66	3270
51458370	66	3260
51458404	66	3260
51458446	66	3250
51458461	66	3250
51458503	66	3270
51458537	66	3250
51458735	66	3270
51458743	66	3260
51458750	66	3250
51458768	66	3260
51458784	66	3250
51458826	66	3260
51458883	66	3270
51458925	66	3260
51458933	66	3260
51458982	66	3270
51459022	66	3250
51459048	66	3250
51459121	66	3270
51459220	66	3260
51459246	66	3260
51459287	66	3250
51459378	66	3260
51459402	66	3260
51459444	66	3250
51459469	66	3270
51459477	66	3250
51459485	66	3250
51459527	66	3270
51459543	66	3260
51459600	66	3260
51459642	66	3250
51460176	72	3030
51460459	66	3250
51462205	72	3030
51466407	62	3150
51468106	72	3020
51468122	72	3030
51468130	72	3030
51468148	72	3020
51468205	72	3030
51468208	72	3030
51468221	72	3030
51468262	72	3040
51468304	72	3020
51468312	72	3020
51468361	72	3030
51468379	72	3030
51468387	72	3030
51468411	72	3030
51468429	72	3030
51468445	72	3030
51468452	72	3030
51468478	72	3030
51468486	72	3030
51468544	72	3020
51468569	72	3020
51468627	72	3030
51468643	72	3030
51469617	72	3030
51469625	72	3030
51469633	72	3030
51469641	72	3030
51469666	72	3030
51469674	72	3030
51469682	72	3030
51469724	72	3040
51469765	72	3030
51469781	72	3020
51470979	72	3030
51470987	72	3030
51471043	72	3030
51471068	72	3030
51471076	72	3030
51471084	72	3030
51471126	72	3030
51471142	72	3030
51471159	72	3030
51471167	72	3030
51471209	72	3030
51471225	72	3030
51471258	72	3030
51471274	72	3030
51471340	72	3030
51471357	79	3030
51471365	79	3020
51471407	81	3030
51471415	72	3020
51471456	72	3030
51471514	72	3030
51471621	62	3160
51471654	62	3170
51471670	62	3150
51471803	62	3170
51474039	62	3120
51474617	62	3160
51474898	72	3030
51474902	62	3170
51475143	66	3250
51475168	66	3250
51475796	72	3030
51476501	72	3030
51478329	79	3030
51478501	72	3030
51478535	72	3030
51478550	72	3040
51478568	72	3030
51478584	72	3030
51478618	72	3030
51481158	72	3030
51481166	72	3030
51481182	72	3030
51481232	72	3030
51481257	72	3030
51481265	72	3030
51481273	72	3020
51481323	72	3030
51481331	72	3020
51481349	72	3040
51481356	72	3020
51481372	72	3040
51481547	79	3030
51482883	72	3030
51483022	81	3030
51483287	72	3030
51483303	72	3030
